SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,FLAG_EXT_SOURCE_1_NULO,FLAG_EXT_SOURCE_3_NULO,FLAG_OCCUPATION_NULO,DTI,RATIO_CREDITO_INGRESO,PLAZO_MESES,EDAD_AÑOS,ANTIGUEDAD_LABORAL_AÑOS,FLAG_PENSIONADO_DESEMPLEADO,EXT_SOURCE_PROMEDIO,EXT_SOURCE_MIN,DTI_X_EXT2,RIESGO_EDAD_SCORE,ORG_TYPE_GRUPO
192473,0,0,1,1,1,0,247500.0,147726.0,8608.5,130500.0,6,3,1,3,1,0.0060079999999999,-23310,365243,-4214.0,-4733,15.0,1,0,0,1,0,0,17,1.0,2,2,4,13,0,0,0,0,0,0,,0.6758773229081979,0.524496446363472,5.0,1.0,5.0,0.0,-2636.0,1,0.0,0.0,0.0,7.0,1,0,1,0.0347818181818181,0.5968727272727272,17.16048092002091,63,,1,0.6001868846358349,0.524496446363472,0.0112735760232112,0.0489567080037753,11
403442,0,0,1,0,0,0,112500.0,314100.0,14683.5,225000.0,5,7,4,1,1,0.018801,-16921,-3611,-5638.0,-465,,1,1,0,1,0,0,8,2.0,2,2,2,9,0,0,0,0,0,0,,0.4411783804636267,0.2851799046358216,1.0,1.0,1.0,1.0,-2.0,1,0.0,2.0,0.0,0.0,1,0,0,0.13052,2.792,21.391357646337728,46,9.893150684931507,0,0.3631791425497241,0.2851799046358216,0.0729373977818874,0.2989159126807417,7
180752,0,0,0,0,1,1,216000.0,1110582.0,36702.0,909000.0,6,1,4,1,1,0.016612,-13702,-2343,-7806.0,-3546,,1,1,0,1,0,0,6,3.0,2,2,5,18,0,0,0,0,0,0,,0.492862602743127,0.6075573001388961,0.0,0.0,0.0,0.0,-146.0,1,0.0,0.0,0.0,5.0,1,0,0,0.1699166666666666,5.141583333333333,30.25944090240314,37,6.419178082191781,0,0.5502099514410115,0.492862602743127,0.086171096083897,0.2937404398752578,5
424657,0,0,1,1,0,2,121500.0,1125000.0,32895.0,1125000.0,6,7,4,1,3,0.0060079999999999,-11601,-4727,-5419.0,-4007,7.0,1,1,0,1,1,0,8,4.0,2,2,1,18,0,0,0,0,0,0,0.1546368927844255,0.5203875608526429,0.6817058776720116,0.0,0.0,0.0,0.0,-259.0,1,0.0,0.0,1.0,1.0,0,0,0,0.2707407407407407,9.25925925925926,34.19972640218878,31,12.95068493150685,0,0.4522434437696933,0.1546368927844255,0.1298506270432289,0.4247907987092174,5
403693,0,0,0,1,1,0,270000.0,562932.0,28872.0,427500.0,6,1,4,1,1,0.006852,-18007,-163,-8905.0,-1558,4.0,1,1,0,1,1,0,2,2.0,3,3,6,10,0,0,0,0,1,1,,0.0590409173397515,0.4014074137749511,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,4.0,1,0,0,0.1069333333333333,2.0849333333333333,19.497506234413965,49,0.4465753424657534,0,0.2302241655573513,0.0590409173397515,0.1006198912391359,0.3141942181398566,7
226642,0,0,0,0,1,0,40950.0,225000.0,8482.5,225000.0,6,3,4,5,1,0.008575,-23146,365243,-10325.0,-3673,,1,0,0,1,1,0,17,1.0,2,2,1,12,0,0,0,0,0,0,,0.5823685437880264,0.7557400501752248,2.0,0.0,2.0,0.0,-488.0,1,0.0,0.0,0.0,7.0,1,0,1,0.2071428571428571,5.494505494505495,26.52519893899204,63,,1,0.6690542969816256,0.5823685437880264,0.0865093730724802,0.040523963634903,11
381609,0,0,1,1,1,0,157500.0,904500.0,30024.0,904500.0,6,1,4,1,1,0.026392,-18738,-1647,-7146.0,-2294,2.0,1,1,0,1,0,0,8,2.0,2,2,4,10,0,0,0,0,0,0,,0.4572243736954497,,4.0,0.0,4.0,0.0,-2037.0,1,,,,,1,1,0,0.1906285714285714,5.742857142857143,30.12589928057554,51,4.512328767123288,0,0.4572243736954497,0.4572243736954497,0.1034685422486845,0.1993869647649368,5
275423,0,0,0,1,1,0,369000.0,1157670.0,109917.0,1125000.0,6,1,1,3,1,0.010276,-20296,-4335,-1649.0,-3660,14.0,1,1,0,1,1,0,10,1.0,2,2,3,13,0,0,0,0,0,0,0.7303904266990789,0.5845793818134752,0.3539876078507373,0.0,0.0,0.0,0.0,-674.0,1,0.0,1.0,0.0,1.0,0,0,0,0.2978780487804878,3.137317073170732,10.532219765823305,55,11.876712328767123,0,0.5563191387877638,0.3539876078507373,0.123744683168586,0.1267659603463531,5
387464,0,0,0,0,1,0,72000.0,90000.0,9823.5,90000.0,6,7,4,1,1,0.00702,-13866,-2507,-2395.0,-4838,,1,1,1,1,0,0,8,2.0,2,2,0,9,0,0,0,0,1,1,0.6356163396467135,0.6934090653751851,0.4101025731788671,1.0,0.0,1.0,0.0,-1856.0,1,0.0,1.0,0.0,2.0,0,0,0,0.1364375,1.25,9.161704076958314,37,6.868493150684931,0,0.5797093260669218,0.4101025731788671,0.0418305006428731,0.2744755421603776,4
161520,0,1,0,0,1,0,171000.0,495000.0,24750.0,495000.0,6,7,4,1,1,0.0066709999999999,-19032,-716,-1585.0,-2487,,1,1,0,1,0,0,6,2.0,2,2,1,15,0,0,0,0,1,1,0.5646382172591797,0.5987582057166251,0.3441550073724169,0.0,0.0,0.0,0.0,-1290.0,0,0.0,1.0,0.0,1.0,0,0,0,0.1447368421052631,2.8947368421052637,20.0,52,1.9616438356164383,0,0.5025171434494072,0.3441550073724169,0.0580744702252253,0.1725960930889812,7
455480,0,0,0,0,1,0,157500.0,835380.0,33259.5,675000.0,6,3,4,1,1,0.01885,-21226,365243,-13401.0,-4511,,1,0,0,1,0,0,17,2.0,2,2,4,13,0,0,0,0,0,0,,0.6490731638216438,0.6910212267577837,4.0,0.0,4.0,0.0,-2978.0,0,0.0,0.0,0.0,0.0,1,0,1,0.2111714285714285,5.304,25.117034230821268,58,,1,0.6700471952897138,0.6490731638216438,0.0741057213198351,0.074071037792105,11
101083,0,0,0,0,0,0,117000.0,450000.0,20979.0,450000.0,6,4,1,1,1,0.018209,-10476,-1235,-615.0,-1389,,1,1,1,1,0,0,17,2.0,3,3,4,17,0,0,0,0,0,0,,0.5490998669171783,0.6940926425266661,2.0,0.0,2.0,0.0,-1279.0,1,0.0,0.0,0.0,0.0,1,0,1,0.1793076923076923,3.8461538461538463,21.45002145002145,28,3.3835616438356166,0,0.6215962547219223,0.5490998669171783,0.0808498623243121,0.3166235419673712,5
380641,0,0,1,1,1,0,225000.0,675000.0,32602.5,675000.0,1,7,1,1,1,0.010006,-9785,-3048,-1468.0,-2448,3.0,1,1,0,1,0,0,3,2.0,2,2,6,8,0,0,0,0,0,0,,0.654542244192387,0.4543210601605785,1.0,0.0,1.0,0.0,-1.0,1,0.0,0.0,0.0,1.0,1,0,0,0.1449,3.0,20.70393374741201,26,8.35068493150685,0,0.5544316521764827,0.4543210601605785,0.0500568288165231,0.391008958294107,2
208716,0,0,1,0,0,0,180000.0,341280.0,9778.5,270000.0,6,7,1,1,1,0.009549,-20646,-4005,-826.0,-4054,,1,1,0,1,0,0,8,2.0,2,2,6,16,0,1,1,0,1,1,0.3721250616914352,0.0716798192313257,0.2188590822283744,0.0,0.0,0.0,0.0,-2.0,1,0.0,0.0,0.0,0.0,0,0,0,0.054325,1.896,34.90105844454671,56,10.972602739726028,0,0.2208879877170451,0.0716798192313257,0.0504309938202582,0.2067031869322124,4
139192,0,0,0,0,0,0,270000.0,927252.0,24588.0,774000.0,6,7,4,3,1,0.018634,-8791,-557,-3641.0,-1462,,1,1,0,1,0,0,17,1.0,2,2,1,13,0,0,0,0,0,0,0.247625135178453,0.7213659644978421,,4.0,0.0,4.0,0.0,-346.0,1,0.0,0.0,0.0,0.0,0,1,1,0.0910666666666666,3.434266666666667,37.71156661786237,24,1.526027397260274,0,0.4844955498381475,0.247625135178453,0.0253742728330631,0.4734224542302726,7
133601,0,0,0,0,1,0,225000.0,553500.0,30024.0,553500.0,6,7,4,0,1,0.009334,-17646,-683,-9974.0,-1114,,1,1,0,1,0,0,8,2.0,2,2,6,16,0,0,0,0,0,0,0.7013011418490916,0.283546459426567,0.2512394458905693,0.0,0.0,0.0,0.0,-335.0,1,0.0,0.0,1.0,3.0,0,0,0,0.13344,2.46,18.43525179856115,48,1.8712328767123287,0,0.412029015722076,0.2512394458905693,0.0956035604541189,0.2519875646905388,7
114351,0,0,0,0,0,0,270000.0,1288350.0,41562.0,1125000.0,1,7,1,0,4,0.019101,-17979,-4647,-3452.0,-1528,,1,1,1,1,0,0,10,2.0,2,2,1,13,1,1,0,1,1,0,0.7114319060181145,0.7611887883234424,0.7407990879702335,0.0,0.0,0.0,0.0,-746.0,0,0.0,0.0,1.0,1.0,0,0,0,0.1539333333333333,4.7716666666666665,30.99826764833261,49,12.73150684931507,0,0.7378065941039301,0.7114319060181145,0.0367610058507447,0.1070177166922734,5
179012,0,0,0,1,0,0,103500.0,135000.0,15358.5,135000.0,6,3,1,3,1,0.001417,-24748,365243,-2353.0,-5143,23.0,1,0,0,1,1,0,17,1.0,2,2,5,9,0,0,0,0,0,0,,0.362460458387008,0.7826078370261895,2.0,0.0,2.0,0.0,-1503.0,0,0.0,0.0,0.0,1.0,1,0,1,0.148391304347826,1.3043478260869563,8.789920890711983,67,,1,0.5725341477065988,0.362460458387008,0.094605324153267,0.0174475858078939,11
160869,0,0,0,1,1,0,135000.0,1062027.0,28012.5,886500.0,6,7,1,0,1,0.019101,-16679,-443,-216.0,-220,5.0,1,1,0,1,0,0,17,2.0,2,2,5,16,0,0,0,0,0,0,,0.7719557714624641,0.4188542886233217,1.0,0.0,1.0,0.0,-151.0,1,0.0,0.0,1.0,1.0,1,0,1,0.2075,7.866866666666667,37.91261044176707,45,1.2136986301369863,0,0.5954050300428929,0.4188542886233217,0.0473191774215387,0.1981689648769504,5
405991,0,0,0,0,1,0,78160.5,225000.0,14679.0,225000.0,6,1,4,1,1,0.018801,-8201,-126,-2283.0,-867,,1,1,1,1,1,0,14,2.0,2,2,4,10,0,0,0,0,0,0,0.1594056946262933,0.6729146178108635,0.3842068130556564,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.1878058610167539,2.8786919223904657,15.328019619865112,22,0.3452054794520548,0,0.4055090418309377,0.1594056946262933,0.0614285518280248,0.5702260211009372,6
148366,0,0,0,0,1,0,112500.0,284400.0,19134.0,225000.0,1,7,4,1,1,0.0196889999999999,-16764,-592,-7372.0,-322,,1,1,0,1,0,0,17,2.0,2,2,5,13,0,0,0,0,0,0,0.7265543573506674,0.5678674123729996,,2.0,0.0,2.0,0.0,-3391.0,1,,,,,0,1,1,0.17008,2.528,14.863593603010347,45,1.621917808219178,0,0.6472108848618335,0.5678674123729996,0.0734971105036002,0.1727946686391019,2
194256,0,0,1,0,0,1,225000.0,1223010.0,48501.0,1125000.0,6,1,4,1,1,0.035792,-13639,-1860,-3492.0,-3905,,1,1,1,1,1,0,10,3.0,2,2,5,12,0,0,0,0,0,0,,0.7670025755874688,0.4101025731788671,0.0,0.0,0.0,0.0,-1227.0,1,0.0,0.0,0.0,0.0,1,0,0,0.21556,5.4356,25.216181109667843,37,5.095890410958904,0,0.5885525743831679,0.4101025731788671,0.0502249248063652,0.2687003595865026,2
410891,0,1,1,1,1,0,450000.0,1350000.0,67500.0,1350000.0,6,1,1,1,1,0.072508,-15578,-3835,-2512.0,-1488,1.0,1,1,0,1,0,0,17,2.0,1,1,5,12,0,0,0,0,0,0,,0.7575486537255962,,0.0,0.0,0.0,0.0,-728.0,0,,,,,1,1,1,0.15,3.0,20.0,42,10.506849315068491,0,0.7575486537255962,0.7575486537255962,0.0363677019411605,0.1335956397838551,8
353005,0,0,0,0,0,2,157500.0,348264.0,22801.5,315000.0,6,4,4,2,2,0.002506,-12804,-4304,-797.0,-1570,,1,1,0,1,0,0,8,3.0,2,2,4,7,0,0,0,0,1,1,0.425470623017212,0.2991103283357747,0.7136313997323308,0.0,0.0,0.0,0.0,-450.0,1,0.0,0.0,0.0,1.0,0,0,0,0.1447714285714285,2.2112,15.27373199131636,35,11.791780821917808,0,0.4794041170284391,0.2991103283357747,0.1014687990377894,0.3612297963476137,8
140254,0,0,1,1,1,0,180000.0,521280.0,35392.5,450000.0,5,7,4,1,1,0.022625,-16007,-362,-8678.0,-4391,6.0,1,1,0,1,0,0,8,2.0,2,2,0,10,0,0,0,0,1,1,,0.5720962668294366,,2.0,0.0,2.0,0.0,-2303.0,0,,,,,1,1,0,0.196625,2.896,14.728544183089635,43,0.9917808219178084,0,0.5720962668294366,0.5720962668294366,0.084136571534662,0.2270509604578499,5
300807,0,1,0,0,1,0,81000.0,180000.0,9000.0,450000.0,6,4,1,0,1,0.00712,-14417,-2362,-3620.0,-4059,,1,1,1,1,1,0,0,2.0,2,2,0,8,0,0,0,0,1,1,0.5340836527648527,0.682566496203993,0.5989262182569273,2.0,0.0,2.0,0.0,-2513.0,0,0.0,0.0,1.0,1.0,0,0,0,0.1111111111111111,2.2222222222222223,20.0,39,6.471232876712329,0,0.605192122408591,0.5340836527648527,0.0352703893106674,0.241719108729434,10
236109,0,0,1,1,1,0,337500.0,118602.0,11007.0,99000.0,6,7,4,1,1,0.018634,-15295,-1793,-9177.0,-4263,28.0,1,1,0,1,0,0,4,2.0,2,2,0,13,0,0,0,0,0,0,,0.4043121016844758,0.5867400085415683,2.0,1.0,2.0,1.0,-634.0,0,0.0,0.0,0.0,4.0,1,0,0,0.0326133333333333,0.3514133333333333,10.775143090760425,41,4.912328767123288,0,0.495526055113022,0.4043121016844758,0.0194273679903969,0.2882708256497017,2
383299,0,0,0,1,0,1,135000.0,1185120.0,46120.5,900000.0,1,1,4,0,1,0.0105,-11592,-1960,-2786.0,-2851,5.0,1,1,0,1,1,0,14,3.0,3,3,2,15,0,0,0,0,0,0,0.1627453736787989,0.0934453265892372,0.5316861425197883,1.0,0.0,1.0,0.0,-1563.0,0,0.0,0.0,1.0,1.0,0,0,0,0.3416333333333333,8.778666666666666,25.69616547955898,31,5.36986301369863,0,0.2626256142626081,0.0934453265892372,0.3097092949262303,0.5718413603677732,2
227551,0,0,1,1,0,2,180000.0,508495.5,18972.0,454500.0,6,1,1,1,1,0.018801,-13988,-2374,-2855.0,-4898,13.0,1,1,0,1,1,0,17,4.0,2,2,4,10,0,0,0,0,1,1,0.5962235227059772,0.540271086225383,0.646329897706246,0.0,0.0,0.0,0.0,-2533.0,1,0.0,0.0,1.0,0.0,0,0,1,0.1054,2.824975,26.802419354838708,38,6.504109589041096,0,0.5942748355458688,0.540271086225383,0.0484554275118446,0.2566832673077157,10
453974,0,0,1,1,1,0,157500.0,1611072.0,44302.5,1440000.0,6,3,1,1,1,0.01885,-23688,365243,-4791.0,-574,8.0,1,0,0,1,1,0,17,2.0,2,2,4,14,0,0,0,0,0,0,,0.6122390714421515,0.2055981385493208,5.0,0.0,5.0,0.0,-1651.0,1,0.0,0.0,0.0,5.0,1,0,1,0.2812857142857143,10.229028571428572,36.36526155408837,64,,1,0.4089186049957362,0.2055981385493208,0.1090716097614862,0.0603144280616595,11
162703,0,0,1,1,1,0,234000.0,675000.0,43267.5,675000.0,6,7,4,1,1,0.026392,-14253,-1672,-4768.0,-4768,9.0,1,1,0,1,0,0,8,2.0,2,2,4,12,0,0,0,0,0,0,0.2908683151901009,0.6958396722560182,0.0005272652387098,0.0,0.0,0.0,0.0,-3511.0,1,0.0,0.0,0.0,4.0,0,0,0,0.1849038461538461,2.8846153846153846,15.600624024960998,39,4.580821917808219,0,0.3290784175616096,0.0005272652387098,0.0562404144472766,0.4107683157786063,5
294746,0,0,0,0,1,0,126000.0,592560.0,25236.0,450000.0,6,4,4,1,1,0.04622,-18085,-11347,-9047.0,-1517,,1,1,0,1,0,0,17,2.0,1,1,1,9,0,1,1,0,0,0,,0.2005333937189692,0.7623356180684377,0.0,0.0,0.0,0.0,-1479.0,1,0.0,0.0,0.0,1.0,1,0,1,0.2002857142857143,4.702857142857143,23.48074179743224,49,31.087671232876712,0,0.4814345058937034,0.2005333937189692,0.1601217402865721,0.2116593853495088,4
134409,0,0,1,0,0,0,220500.0,542133.0,27810.0,468000.0,6,7,4,0,5,0.018634,-15617,-1232,-15611.0,-4610,,1,1,0,1,0,0,8,2.0,2,2,5,13,0,0,0,1,1,0,,0.5731077246071888,0.4400578303966329,0.0,0.0,0.0,0.0,-910.0,1,0.0,0.0,0.0,1.0,1,0,0,0.1261224489795918,2.45865306122449,19.494174757281552,42,3.375342465753425,0,0.5065827775019108,0.4400578303966329,0.0538406992230117,0.2718829593356817,6
325699,0,0,0,0,0,0,157500.0,1138900.5,33300.0,994500.0,6,3,4,1,1,0.072508,-20791,365243,-10744.0,-4049,,1,0,0,1,0,0,17,2.0,1,1,5,17,0,0,0,0,0,0,0.7276015384484019,0.6859350601373175,0.4258928980051529,2.0,1.0,2.0,1.0,-2062.0,1,0.0,0.0,0.0,1.0,0,0,1,0.2114285714285714,7.231114285714286,34.20121621621622,56,,1,0.6131431655302907,0.4258928980051529,0.0664023015709671,0.1026354866960453,11
115379,0,1,0,0,0,1,67500.0,135000.0,6750.0,135000.0,6,1,4,1,5,0.00712,-12562,-538,-3014.0,-2057,,1,1,0,1,0,0,8,3.0,2,2,1,8,0,0,0,0,0,0,0.3033664011427417,0.5949118213807982,0.6380435278721609,0.0,0.0,0.0,0.0,-13.0,0,0.0,1.0,0.0,1.0,0,0,0,0.1,2.0,20.0,34,1.473972602739726,0,0.5121072501319003,0.3033664011427417,0.0405088178619201,0.3484948213343569,5
126166,0,1,0,0,1,0,292500.0,337500.0,16875.0,337500.0,6,1,1,3,1,0.028663,-18014,-482,-32.0,-1534,,1,1,0,1,0,0,10,1.0,2,2,5,12,0,0,0,0,0,0,0.7566522577336215,0.6299754314688756,0.1021187878635838,1.0,0.0,1.0,0.0,-946.0,0,0.0,0.0,0.0,1.0,0,0,0,0.0576923076923076,1.1538461538461535,20.0,49,1.3205479452054794,0,0.4962488256886936,0.1021187878635838,0.021347571261411,0.2056127242086964,5
278232,0,0,0,0,1,0,157500.0,1129500.0,31189.5,1129500.0,1,7,4,1,1,0.028663,-17963,-766,-9064.0,-1506,,1,1,1,1,0,0,3,2.0,2,2,5,10,0,0,0,0,1,1,,0.6858266994695643,,0.0,0.0,0.0,0.0,0.0,1,,,,,1,1,0,0.1980285714285714,7.171428571428572,36.21411051796277,49,2.0986301369863014,0,0.6858266994695643,0.6858266994695643,0.0622152898850414,0.1282340002165043,2
261977,0,1,0,0,1,0,76500.0,180000.0,9000.0,180000.0,6,7,4,3,1,0.019101,-8056,-1264,-249.0,-726,,1,1,1,1,0,0,2,1.0,2,2,5,14,0,0,0,0,0,0,,0.0915037570518961,,0.0,0.0,0.0,0.0,-384.0,0,,,,,1,1,0,0.1176470588235294,2.3529411764705883,20.0,22,3.463013698630137,0,0.0915037570518961,0.0915037570518961,0.106881910935071,0.8714147636440996,1
343754,0,0,0,0,1,0,135000.0,584766.0,28260.0,472500.0,1,3,4,5,1,0.008575,-22103,365243,-1910.0,-5254,,1,0,0,1,0,0,17,1.0,2,2,5,12,0,0,0,0,0,0,,0.5024455663626127,0.4848514754962666,0.0,0.0,0.0,0.0,-501.0,1,0.0,0.0,0.0,0.0,1,0,1,0.2093333333333333,4.3316,20.69235668789809,60,,1,0.4936485209294396,0.4848514754962666,0.104154728108093,0.093003332890511,11
450487,0,0,0,1,1,0,202500.0,301500.0,10957.5,301500.0,6,7,4,0,1,0.019101,-16070,-985,-3160.0,-4166,1.0,1,1,0,1,0,0,14,2.0,2,2,0,14,1,1,0,1,1,0,0.2465513014282781,0.6954970766389634,0.4812493411434029,0.0,0.0,0.0,0.0,-1852.0,1,0.0,0.0,0.0,2.0,0,0,0,0.0541111111111111,1.488888888888889,27.515400410677618,44,2.698630136986301,0,0.4744325730702148,0.2465513014282781,0.0164769915196472,0.2681466463927475,5
259742,0,1,1,0,0,1,180000.0,270000.0,13500.0,270000.0,6,7,1,1,1,0.022625,-13338,-1182,-3589.0,-4396,,1,1,0,1,0,0,17,3.0,2,2,6,9,0,0,0,0,0,0,0.7493928998546607,0.7728745108774053,0.2940831009471255,3.0,0.0,3.0,0.0,-312.0,0,0.0,0.0,1.0,2.0,0,0,1,0.075,1.5,20.0,36,3.238356164383561,0,0.6054501705597305,0.2940831009471255,0.0170344116841946,0.2657172320720182,5
187638,0,0,0,0,0,0,135000.0,1006920.0,42660.0,900000.0,6,4,4,1,1,0.028663,-12269,-3430,-3153.0,-3145,,1,1,1,1,1,1,11,2.0,2,2,6,14,0,0,0,0,0,0,0.3196313635891545,0.5839632363494774,0.5352762504724826,3.0,2.0,3.0,2.0,-803.0,0,0.0,0.0,2.0,2.0,0,0,0,0.316,7.458666666666667,23.60337552742616,33,9.397260273972602,0,0.4796236168037048,0.3196313635891545,0.1314676173135651,0.3823173427564617,9
291912,0,0,0,0,1,0,67500.0,56880.0,3393.0,45000.0,6,7,4,0,1,0.002042,-13438,-1372,-6629.0,-4016,,1,1,0,1,0,0,11,2.0,3,3,6,18,0,0,0,0,0,0,,0.0199783576922982,0.7407990879702335,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,1,0,0,0.0502666666666666,0.8426666666666667,16.76392572944297,36,3.758904109589041,0,0.3803887228312658,0.0199783576922982,0.0492624212200004,0.4172892274809842,9
386701,0,0,0,0,0,0,117000.0,1395000.0,51696.0,1395000.0,6,3,1,1,1,0.026392,-21509,365243,-4643.0,-4741,,1,0,0,1,0,0,17,2.0,2,2,4,16,0,0,0,0,0,0,,0.6118652234779093,0.7946285827840042,0.0,0.0,0.0,0.0,-739.0,0,0.0,0.0,0.0,0.0,1,0,1,0.4418461538461538,11.923076923076923,26.984679665738163,58,,1,0.7032469031309567,0.6118652234779093,0.1714958581802222,0.066618042154275,11
253879,0,0,1,1,0,0,112500.0,263686.5,27819.0,238500.0,1,1,4,3,5,0.02461,-9115,-209,-3902.0,-1795,14.0,1,1,0,1,1,0,16,1.0,2,2,2,17,0,0,0,0,0,0,,0.5569483571315073,0.511891801533151,5.0,1.0,5.0,1.0,-736.0,1,0.0,4.0,0.0,1.0,1,0,0,0.24728,2.34388,9.47864768683274,24,0.5726027397260274,0,0.534420079332329,0.511891801533151,0.1095578102485208,0.4275733965315345,5
223692,0,0,0,1,0,0,112500.0,381528.0,14512.5,315000.0,6,7,4,1,5,0.028663,-9687,-2359,-3708.0,-303,10.0,1,1,0,1,0,0,8,2.0,2,2,2,12,0,0,0,0,1,1,,0.3160832322807642,0.4848514754962666,2.0,1.0,2.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1,0,0,0.129,3.39136,26.289612403100776,26,6.463013698630137,0,0.4004673538885154,0.3160832322807642,0.0882252630357814,0.5261204853631395,5
113808,0,0,0,0,1,0,225000.0,454500.0,20020.5,454500.0,6,7,4,3,1,0.04622,-21120,-4886,-2739.0,-4596,,1,1,1,1,1,0,17,1.0,1,1,2,11,0,0,0,1,1,1,,0.7135781066548705,0.7165702448010511,5.0,0.0,5.0,0.0,-2899.0,1,0.0,0.0,0.0,2.0,1,0,1,0.08898,2.02,22.701730726005845,57,13.386301369863014,0,0.7150741757279608,0.7135781066548705,0.0254858200698496,0.0697777528829483,9
167117,0,0,0,1,1,3,81000.0,284400.0,19134.0,225000.0,6,1,4,1,1,0.014464,-15801,-686,-3118.0,-4342,13.0,1,1,0,1,0,0,14,5.0,2,2,4,11,0,0,0,0,0,0,0.6828328612533417,0.3879617986853817,,1.0,0.0,1.0,0.0,-276.0,1,,,,,0,1,0,0.2362222222222222,3.511111111111111,14.863593603010347,43,1.8794520547945208,0,0.5353973299693617,0.3879617986853817,0.1445770239994309,0.2465238657305427,5
222939,0,0,1,1,1,1,270000.0,579195.0,27994.5,468000.0,6,7,4,1,1,0.0038179999999999,-18130,-1270,-2586.0,-1665,6.0,1,1,0,1,0,0,8,3.0,2,2,1,8,0,0,0,0,0,0,0.409611113642793,0.6400154255663288,,0.0,0.0,0.0,0.0,-850.0,0,0.0,0.0,1.0,3.0,0,1,0,0.1036833333333333,2.145166666666667,20.689599742806625,49,3.4794520547945207,0,0.5248132696045609,0.409611113642793,0.0373244006258644,0.1939537675083425,2
347596,0,1,1,1,1,2,180000.0,180000.0,9000.0,180000.0,6,1,4,1,1,0.00712,-12106,-2685,-5960.0,-4193,2.0,1,1,1,1,1,0,3,4.0,2,2,4,8,0,0,0,0,0,0,0.1965442484290112,0.462819217377879,0.4170996682522097,0.0,0.0,0.0,0.0,-1416.0,0,0.0,0.0,0.0,2.0,0,0,0,0.05,1.0,20.0,33,7.3561643835616435,0,0.3588210446863666,0.1965442484290112,0.026859039131106,0.4710702528834857,10
382209,0,1,0,1,1,0,157500.0,180000.0,9000.0,180000.0,6,7,2,3,1,0.04622,-8360,-1018,-2697.0,-1026,64.0,1,1,0,1,0,0,14,1.0,1,1,2,11,0,0,0,0,0,0,,0.2438465022813717,,0.0,0.0,0.0,0.0,-85.0,0,,,,,1,1,0,0.0571428571428571,1.1428571428571428,20.0,22,2.789041095890411,0,0.2438465022813717,0.2438465022813717,0.0432087712982073,0.7252900896484802,2
288319,0,1,0,1,1,0,112500.0,202500.0,10125.0,202500.0,6,7,4,1,1,0.008625,-18911,-1040,-9694.0,-2457,7.0,1,1,0,1,0,0,0,2.0,2,2,4,10,0,0,0,0,0,0,,0.6981073305308825,,0.0,0.0,0.0,0.0,-313.0,0,0.0,0.0,0.0,0.0,1,1,0,0.09,1.8,20.0,51,2.8493150684931505,0,0.6981073305308825,0.6981073305308825,0.0271703402522205,0.1108993479682472,2
135145,0,0,0,0,0,0,157500.0,108000.0,8532.0,108000.0,6,7,4,0,1,0.006233,-23239,-1074,-944.0,-1302,,1,1,0,1,0,0,8,2.0,2,2,3,16,0,0,0,0,0,0,,0.7329484796266708,0.1161249142719599,0.0,0.0,0.0,0.0,-761.0,1,0.0,0.0,0.0,5.0,1,0,0,0.0541714285714285,0.6857142857142857,12.658227848101266,63,2.9424657534246577,0,0.4245366969493153,0.1161249142719599,0.0144665623607952,0.0704648942511042,5
